code postal,insee,article,ville,ARTICLE,VILLE,libelle,region,nom region,dep,nom dep,longitude,latitude,codex,metaphone
1330,1207,,Lapeyrouse,,LAPEYROUSE,LAPEYROUSE,82,RHONE-ALPES,1,Ain,45.982775,4.97599,L162,LPRS
1350,1208,,Lavours,,LAVOURS,LAVOURS,82,RHONE-ALPES,1,Ain,45.809482,5.773383,L162,LFRS
1200,1209,,Léaz,,LEAZ,LEAZ,82,RHONE-ALPES,1,Ain,46.098426,5.883747,L200,LS
1410,1210,,Lélex,,LELEX,LELEX,82,RHONE-ALPES,1,Ain,46.301243,5.939582,L420,LLKS
1240,1211,,Lent,,LENT,LENT,82,RHONE-ALPES,1,Ain,46.117025,5.19442,L530,LNT
1560,1212,,Lescheroux,,LESCHEROUX,LESCHEROUX,82,RHONE-ALPES,1,Ain,46.407007,5.146292,L262,LXRKS
1150,1213,,Leyment,,LEYMENT,LEYMENT,82,RHONE-ALPES,1,Ain,45.923255,5.2941,L553,LMNT
1450,1214,,Leyssard,,LEYSSARD,LEYSSARD,82,RHONE-ALPES,1,Ain,46.156367,5.475269,L263,LSRT
1420,1215,,Lhôpital,,LHOPITAL,LHOPITAL,82,RHONE-ALPES,1,Ain,46.021908,5.779122,L134,LPTL
1680,1216,,Lhuis,,LHUIS,LHUIS,82,RHONE-ALPES,1,Ain,45.744784,5.535517,L200,LS
1260,1218,,Lochieu,,LOCHIEU,LOCHIEU,82,RHONE-ALPES,1,Ain,45.930729,5.726649,L200,LX
1680,1219,,Lompnas,,LOMPNAS,LOMPNAS,82,RHONE-ALPES,1,Ain,45.802587,5.520445,L515,LMPNS
1260,1221,,Lompnieu,,LOMPNIEU,LOMPNIEU,82,RHONE-ALPES,1,Ain,45.960582,5.659249,L515,LMPN
1360,1224,,Loyettes,,LOYETTES,LOYETTES,82,RHONE-ALPES,1,Ain,45.828461,5.16324,L320,LTS
1090,1225,,Lurcy,,LURCY,LURCY,82,RHONE-ALPES,1,Ain,46.063671,4.782199,L620,LRS
1300,1227,,Magnieu,,MAGNIEU,MAGNIEU,82,RHONE-ALPES,1,Ain,45.776474,5.718094,M250,MN
1430,1228,,Maillat,,MAILLAT,MAILLAT,82,RHONE-ALPES,1,Ain,46.128774,5.538408,M430,MLT
1340,1229,,Malafretaz,,MALAFRETAZ,MALAFRETAZ,82,RHONE-ALPES,1,Ain,46.321738,5.1452,M416,MLFRTS
1560,1230,,Mantenay-Montlin,,MANTENAY-MONTLIN,MANTENAY MONTLIN,82,RHONE-ALPES,1,Ain,46.423335,5.09936,M535,MNTNMNTLN
1570,1231,,Manziat,,MANZIAT,MANZIAT,82,RHONE-ALPES,1,Ain,46.35917,4.907165,M523,MNST
1851,1232,,Marboz,,MARBOZ,MARBOZ,82,RHONE-ALPES,1,Ain,46.34093,5.256685,M612,MRPS
1680,1233,,Marchamp,,MARCHAMP,MARCHAMP,82,RHONE-ALPES,1,Ain,45.787469,5.541979,M625,MRXMP
1300,1234,,Marignieu,,MARIGNIEU,MARIGNIEU,82,RHONE-ALPES,1,Ain,45.796441,5.719665,M625,MRN
1240,1235,,Marlieux,,MARLIEUX,MARLIEUX,82,RHONE-ALPES,1,Ain,46.064415,5.06874,M642,MRLKS
1340,1236,,Marsonnas,,MARSONNAS,MARSONNAS,82,RHONE-ALPES,1,Ain,46.33759,5.074585,M625,MRSNS
1100,1237,,Martignat,,MARTIGNAT,MARTIGNAT,82,RHONE-ALPES,1,Ain,46.208903,5.609009,M632,MRTNT
1600,1238,,Massieux,,MASSIEUX,MASSIEUX,82,RHONE-ALPES,1,Ain,45.90705,4.82391,M220,MSKS
1300,1239,,Massignieu-de-Rives,,MASSIGNIEU-DE-RIVES,MASSIGNIEU DE RIVES,82,RHONE-ALPES,1,Ain,45.75446,5.767,M225,MSNTRFS
1580,1240,,Matafelon-Granges,,MATAFELON-GRANGES,MATAFELON GRANGES,82,RHONE-ALPES,1,Ain,46.26138,5.55475,M314,MTFLNKRNJS
1370,1241,,Meillonnas,,MEILLONNAS,MEILLONNAS,82,RHONE-ALPES,1,Ain,46.242871,5.34971,M452,MLNS
1450,1242,,Mérignat,,MERIGNAT,MERIGNAT,82,RHONE-ALPES,1,Ain,46.06907,5.435525,M625,MRNT
1480,1243,,Messimy-sur-Saône,,MESSIMY-SUR-SAONE,MESSIMY SUR SAONE,82,RHONE-ALPES,1,Ain,46.049263,4.765824,M252,MSMSRSN
1800,1244,,Meximieux,,MEXIMIEUX,MEXIMIEUX,82,RHONE-ALPES,1,Ain,45.902425,5.190865,M252,MKSMKS
1250,1245,,Bohas-Meyriat-Rignat,,BOHAS-MEYRIAT-RIGNAT,BOHAS MEYRIAT RIGNAT,82,RHONE-ALPES,1,Ain,46.143495,5.357915,B256,PHSMRTRNT
1660,1246,,Mézériat,,MEZERIAT,MEZERIAT,82,RHONE-ALPES,1,Ain,46.23314,5.047246,M263,MSRT
1170,1247,,Mijoux,,MIJOUX,MIJOUX,82,RHONE-ALPES,1,Ain,46.323601,6.03226,M220,MJKS
1410,1247,,Mijoux,,MIJOUX,MIJOUX,82,RHONE-ALPES,1,Ain,46.287979,5.93009,M220,MJKS
1390,1248,,Mionnay,,MIONNAY,MIONNAY,82,RHONE-ALPES,1,Ain,45.8949,4.9311,M500,MN
1700,1249,,Miribel,,MIRIBEL,MIRIBEL,82,RHONE-ALPES,1,Ain,45.842491,4.95985,M614,MRPL
1600,1250,,Misérieux,,MISERIEUX,MISERIEUX,82,RHONE-ALPES,1,Ain,45.97414,4.81078,M262,MSRKS
1140,1252,,Mogneneins,,MOGNENEINS,MOGNENEINS,82,RHONE-ALPES,1,Ain,46.14215,4.807472,M255,MNNNS
1250,1254,,Montagnat,,MONTAGNAT,MONTAGNAT,82,RHONE-ALPES,1,Ain,46.170075,5.28408,M532,MNTNT
1470,1255,,Montagnieu,,MONTAGNIEU,MONTAGNIEU,82,RHONE-ALPES,1,Ain,45.792051,5.469299,M532,MNTN
1200,1257,,Montanges,,MONTANGES,MONTANGES,82,RHONE-ALPES,1,Ain,46.163475,5.801685,M535,MNTNJS
1090,1258,,Montceaux,,MONTCEAUX,MONTCEAUX,82,RHONE-ALPES,1,Ain,46.096305,4.796925,M532,MNTSKS
1310,1259,,Montcet,,MONTCET,MONTCET,82,RHONE-ALPES,1,Ain,46.212355,5.112325,M532,MNTST
1800,1260,Le,Montellier,LE,MONTELLIER,LE MONTELLIER,82,RHONE-ALPES,1,Ain,45.929985,5.07268,M534,MNTLRL
1390,1261,,Monthieux,,MONTHIEUX,MONTHIEUX,82,RHONE-ALPES,1,Ain,45.95728,4.9405,M532,MN0KS
1120,1262,,Montluel,,MONTLUEL,MONTLUEL,82,RHONE-ALPES,1,Ain,45.871391,5.03817,M534,MNTLL
1090,1263,,Montmerle-sur-Saône,,MONTMERLE-SUR-SAONE,MONTMERLE SUR SAONE,82,RHONE-ALPES,1,Ain,46.080975,4.75761,M535,MNTMRLSRSN
1310,1264,,Montracol,,MONTRACOL,MONTRACOL,82,RHONE-ALPES,1,Ain,46.19764,5.123375,M536,MNTRKL
1460,1265,,Montréal-la-Cluse,,MONTREAL-LA-CLUSE,MONTREAL LA CLUSE,82,RHONE-ALPES,1,Ain,46.172296,5.571682,M536,MNTRLLKLS
1340,1266,,Montrevel-en-Bresse,,MONTREVEL-EN-BRESSE,MONTREVEL EN BRESSE,82,RHONE-ALPES,1,Ain,46.33832,5.128075,M536,MNTRFLNPRS
1460,1267,,Nurieux-Volognat,,NURIEUX-VOLOGNAT,NURIEUX VOLOGNAT,82,RHONE-ALPES,1,Ain,46.18703,5.5248,N621,NRKSFLNT
1300,1268,,Murs-et-Gélignieux,,MURS-ET-GELIGNIEUX,MURS ET GELIGNIEUX,82,RHONE-ALPES,1,Ain,45.642341,5.660344,M623,MRSTJLNKS
1460,1269,,Nantua,,NANTUA,NANTUA,82,RHONE-ALPES,1,Ain,46.178421,5.56156,N530,NNT
1130,1269,,Nantua,,NANTUA,NANTUA,82,RHONE-ALPES,1,Ain,46.18993,5.70022,N530,NNT
1300,1271,,Nattages,,NATTAGES,NATTAGES,82,RHONE-ALPES,1,Ain,45.730809,5.762598,N322,NTJS
1400,1272,,Neuville-les-Dames,,NEUVILLE-LES-DAMES,NEUVILLE LES DAMES,82,RHONE-ALPES,1,Ain,46.162635,5.004275,N144,NFLLSTMS
1160,1273,,Neuville-sur-Ain,,NEUVILLE-SUR-AIN,NEUVILLE SUR AIN,82,RHONE-ALPES,1,Ain,46.082774,5.371249,N142,NFLSRN
1130,1274,Les,Neyrolles,LES,NEYROLLES,LES NEYROLLES,82,RHONE-ALPES,1,Ain,46.14133,5.63205,N642,NRLSLS
1700,1275,,Neyron,,NEYRON,NEYRON,82,RHONE-ALPES,1,Ain,45.81459,4.931805,N650,NRN
1120,1276,,Niévroz,,NIEVROZ,NIEVROZ,82,RHONE-ALPES,1,Ain,45.826526,5.065138,N162,NFRS
1230,1277,,Nivollet-Montgriffon,,NIVOLLET-MONTGRIFFON,NIVOLLET MONTGRIFFON,82,RHONE-ALPES,1,Ain,46.003061,5.470188,N143,NFLTMNTKRFN
1230,1279,,Oncieu,,ONCIEU,ONCIEU,82,RHONE-ALPES,1,Ain,45.959728,5.474327,O520,ANS
1510,1280,,Ordonnaz,,ORDONNAZ,ORDONNAZ,82,RHONE-ALPES,1,Ain,45.832869,5.535853,O635,ARTNS
1210,1281,,Ornex,,ORNEX,ORNEX,82,RHONE-ALPES,1,Ain,46.269165,6.098835,O652,ARNKS
1430,1282,,Outriaz,,OUTRIAZ,OUTRIAZ,82,RHONE-ALPES,1,Ain,46.066815,5.547385,O362,ATRS
1100,1283,,Oyonnax,,OYONNAX,OYONNAX,82,RHONE-ALPES,1,Ain,46.244061,5.64983,O520,ANKS
1190,1284,,Ozan,,OZAN,OZAN,82,RHONE-ALPES,1,Ain,46.389405,4.91508,O250,ASN
1600,1285,,Parcieux,,PARCIEUX,PARCIEUX,82,RHONE-ALPES,1,Ain,45.91542,4.824275,P622,PRSKS
1300,1286,,Parves,,PARVES,PARVES,82,RHONE-ALPES,1,Ain,45.7448,5.740035,P612,PRFS
1630,1288,,Péron,,PERON,PERON,82,RHONE-ALPES,1,Ain,46.18932,5.927005,P650,PRN
1960,1289,,Péronnas,,PERONNAS,PERONNAS,82,RHONE-ALPES,1,Ain,46.17317,5.198305,P652,PRNS
1800,1290,,Pérouges,,PEROUGES,PEROUGES,82,RHONE-ALPES,1,Ain,45.903766,5.177143,P622,PRJS
1540,1291,,Perrex,,PERREX,PERREX,82,RHONE-ALPES,1,Ain,46.245045,4.979545,P620,PRKS
1260,1292,Le,Petit-Abergement,LE,PETIT-ABERGEMENT,LE PETIT ABERGEMENT,82,RHONE-ALPES,1,Ain,46.033535,5.66361,P331,PTTPRJMNTL
1430,1293,,Peyriat,,PEYRIAT,PEYRIAT,82,RHONE-ALPES,1,Ain,46.153247,5.510894,P630,PRT
1300,1294,,Peyrieu,,PEYRIEU,PEYRIEU,82,RHONE-ALPES,1,Ain,45.677841,5.67618,P600,PR
1140,1295,,Peyzieux-sur-Saône,,PEYZIEUX-SUR-SAONE,PEYZIEUX SUR SAONE,82,RHONE-ALPES,1,Ain,46.127239,4.816712,P226,PSKSSRSN
1270,1296,,Pirajoux,,PIRAJOUX,PIRAJOUX,82,RHONE-ALPES,1,Ain,46.370522,5.29846,P622,PRJKS
1120,1297,,Pizay,,PIZAY,PIZAY,82,RHONE-ALPES,1,Ain,45.887854,5.089476,P200,PS
1130,1298,,Plagne,,PLAGNE,PLAGNE,82,RHONE-ALPES,1,Ain,46.192166,5.729023,P425,PLN
1330,1299,Le,Plantay,LE,PLANTAY,LE PLANTAY,82,RHONE-ALPES,1,Ain,46.02216,5.08898,P453,PLNTL
1130,1300,Le,Poizat,LE,POIZAT,LE POIZAT,82,RHONE-ALPES,1,Ain,46.144277,5.696115,P234,PSTL
1310,1301,,Polliat,,POLLIAT,POLLIAT,82,RHONE-ALPES,1,Ain,46.249525,5.124265,P430,PLT
1350,1302,,Pollieu,,POLLIEU,POLLIEU,82,RHONE-ALPES,1,Ain,45.79991,5.742135,P400,PL
1450,1303,,Poncin,,PONCIN,PONCIN,82,RHONE-ALPES,1,Ain,46.082675,5.4069,P525,PNSN
1160,1304,,Pont-d'Ain,,PONT-D'AIN,PONT D AIN,82,RHONE-ALPES,1,Ain,46.05162,5.33534,P535,PNTTN
1190,1305,,Pont-de-Vaux,,PONT-DE-VAUX,PONT DE VAUX,82,RHONE-ALPES,1,Ain,46.43237,4.9376,P531,PNTTFKS
1290,1306,,Pont-de-Veyle,,PONT-DE-VEYLE,PONT DE VEYLE,82,RHONE-ALPES,1,Ain,46.265173,4.888981,P531,PNTTFL
1460,1307,,Port,,PORT,PORT,82,RHONE-ALPES,1,Ain,46.163595,5.571045,P630,PRT
1550,1308,,Pougny,,POUGNY,POUGNY,82,RHONE-ALPES,1,Ain,46.140389,5.948284,P250,PN
1250,1309,,Pouillat,,POUILLAT,POUILLAT,82,RHONE-ALPES,1,Ain,46.327635,5.430075,P430,PLT
1300,1310,,Prémeyzel,,PREMEYZEL,PREMEYZEL,82,RHONE-ALPES,1,Ain,45.682505,5.64702,P652,PRMSL
1110,1311,,Prémillieu,,PREMILLIEU,PREMILLIEU,82,RHONE-ALPES,1,Ain,45.874106,5.571148,P654,PRML
1510,1311,,Prémillieu,,PREMILLIEU,PREMILLIEU,82,RHONE-ALPES,1,Ain,45.8740941,5.5718434,P654,PRML
1370,1312,,Pressiat,,PRESSIAT,PRESSIAT,82,RHONE-ALPES,1,Ain,46.32238,5.38455,P623,PRST
1280,1313,,Prévessin-Moëns,,PREVESSIN-MOENS,PREVESSIN MOENS,82,RHONE-ALPES,1,Ain,46.254601,6.082525,P612,PRFSNMNS
1160,1314,,Priay,,PRIAY,PRIAY,82,RHONE-ALPES,1,Ain,46.002455,5.28848,P600,PR
1510,1316,,Pugieu,,PUGIEU,PUGIEU,82,RHONE-ALPES,1,Ain,45.820292,5.647457,P200,PJ
1250,1317,,Ramasse,,RAMASSE,RAMASSE,82,RHONE-ALPES,1,Ain,46.192655,5.356346,R520,RMS
1390,1318,,Rancé,,RANCE,RANCE,82,RHONE-ALPES,1,Ain,45.96538,4.86992,R520,RNS
1990,1319,,Relevant,,RELEVANT,RELEVANT,82,RHONE-ALPES,1,Ain,46.0895,4.948774,R415,RLFNT
1750,1320,,Replonges,,REPLONGES,REPLONGES,82,RHONE-ALPES,1,Ain,46.301385,4.872405,R145,RPLNJS
1250,1321,,Revonnas,,REVONNAS,REVONNAS,82,RHONE-ALPES,1,Ain,46.162616,5.330715,R152,RFNS
1600,1322,,Reyrieux,,REYRIEUX,REYRIEUX,82,RHONE-ALPES,1,Ain,45.935005,4.823835,R620,RRKS
1190,1323,,Reyssouze,,REYSSOUZE,REYSSOUZE,82,RHONE-ALPES,1,Ain,46.428035,4.921788,R220,RSS
1800,1325,,Rignieux-le-Franc,,RIGNIEUX-LE-FRANC,RIGNIEUX LE FRANC,82,RHONE-ALPES,1,Ain,45.939671,5.1879,R252,RNKSLFRNK
1400,1328,,Romans,,ROMANS,ROMANS,82,RHONE-ALPES,1,Ain,46.12168,5.024695,R552,RMNS
1510,1329,,Rossillon,,ROSSILLON,ROSSILLON,82,RHONE-ALPES,1,Ain,45.83411,5.591998,R245,RSLN
1260,1330,,Ruffieu,,RUFFIEU,RUFFIEU,82,RHONE-ALPES,1,Ain,45.995421,5.664017,R100,RF
1450,1331,,Saint-Alban,,SAINT-ALBAN,ST ALBAN,82,RHONE-ALPES,1,Ain,46.096091,5.453552,S534,SNTLPN
1380,1332,,Saint-André-de-Bâgé,,SAINT-ANDRE-DE-BAGE,ST ANDRE DE BAGE,82,RHONE-ALPES,1,Ain,46.302925,4.925005,S535,SNTNTRTPJ
1390,1333,,Saint-André-de-Corcy,,SAINT-ANDRE-DE-CORCY,ST ANDRE DE CORCY,82,RHONE-ALPES,1,Ain,45.92577,4.95079,S535,SNTNTRTKRS
1290,1334,,Saint-André-d'Huiriat,,SAINT-ANDRE-D'HUIRIAT,ST ANDRE D HUIRIAT,82,RHONE-ALPES,1,Ain,46.212521,4.912146,S535,SNTNTRTRT
1240,1335,,Saint-André-le-Bouchoux,,SAINT-ANDRE-LE-BOUCHOUX,ST ANDRE LE BOUCHOUX,82,RHONE-ALPES,1,Ain,46.116712,5.077486,S535,SNTNTRLPXKS
1960,1336,,Saint-André-sur-Vieux-Jonc,,SAINT-ANDRE-SUR-VIEUX-JONC,ST ANDRE SUR VIEUX JONC,82,RHONE-ALPES,1,Ain,46.155968,5.145541,S535,SNTNTRSRFKSJNK
1190,1337,,Saint-Bénigne,,SAINT-BENIGNE,ST BENIGNE,82,RHONE-ALPES,1,Ain,46.438518,4.969149,S531,SNTPNN
1300,1338,,Saint-Benoît,,SAINT-BENOIT,ST BENOIT,82,RHONE-ALPES,1,Ain,45.69409,5.587686,S531,SNTPNT
1600,1339,,Saint-Bernard,,SAINT-BERNARD,ST BERNARD,82,RHONE-ALPES,1,Ain,45.94502,4.73471,S531,SNTPRNRT
1300,1340,,Saint-Bois,,SAINT-BOIS,ST BOIS,82,RHONE-ALPES,1,Ain,45.700432,5.641207,S531,SNTPS
1300,1341,,Saint-Champ,,SAINT-CHAMP,ST CHAMP,82,RHONE-ALPES,1,Ain,45.77429,5.733135,S532,SNTXMP
1120,1342,,Sainte-Croix,,SAINTE-CROIX,STE CROIX,82,RHONE-ALPES,1,Ain,45.89552,5.0527,S532,SNTKRKS
1380,1343,,Saint-Cyr-sur-Menthon,,SAINT-CYR-SUR-MENTHON,ST CYR SUR MENTHON,82,RHONE-ALPES,1,Ain,46.275405,4.975865,S532,SNTSRSRMN0N
1000,1344,,Saint-Denis-lès-Bourg,,SAINT-DENIS-LES-BOURG,ST DENIS LES BOURG,82,RHONE-ALPES,1,Ain,46.19981,5.189545,S535,SNTTNSLSPRK
1500,1345,,Saint-Denis-en-Bugey,,SAINT-DENIS-EN-BUGEY,ST DENIS EN BUGEY,82,RHONE-ALPES,1,Ain,45.951585,5.32805,S535,SNTTNSNPJ
1340,1346,,Saint-Didier-d'Aussiat,,SAINT-DIDIER-D'AUSSIAT,ST DIDIER D AUSSIAT,82,RHONE-ALPES,1,Ain,46.305919,5.060109,S533,SNTTTRTST
1600,1347,,Saint-Didier-de-Formans,,SAINT-DIDIER-DE-FORMANS,ST DIDIER DE FORMANS,82,RHONE-ALPES,1,Ain,45.956056,4.779553,S533,SNTTTRTFRMNS
1140,1348,,Saint-Didier-sur-Chalaronne,,SAINT-DIDIER-SUR-CHALARONNE,ST DIDIER SUR CHALARONNE,82,RHONE-ALPES,1,Ain,46.17818,4.818513,S533,SNTTTRSRXLRN
1800,1349,,Saint-Éloi,,SAINT-ELOI,ST ELOI,82,RHONE-ALPES,1,Ain,45.933286,5.152542,S534,SNTL
1370,1350,,Saint-Étienne-du-Bois,,SAINT-ETIENNE-DU-BOIS,ST ETIENNE DU BOIS,82,RHONE-ALPES,1,Ain,46.28793,5.294035,S533,SNTTNTPS
1140,1351,,Saint-Étienne-sur-Chalaronne,,SAINT-ETIENNE-SUR-CHALARONNE,ST ETIENNE SUR CHALARONNE,82,RHONE-ALPES,1,Ain,46.14744,4.866265,S533,SNTTNSRXLRN
1190,1352,,Saint-Étienne-sur-Reyssouze,,SAINT-ETIENNE-SUR-REYSSOUZE,ST ETIENNE SUR REYSSOUZE,82,RHONE-ALPES,1,Ain,46.414788,4.998564,S533,SNTTNSRRSS
1600,1353,,Sainte-Euphémie,,SAINTE-EUPHEMIE,STE EUPHEMIE,82,RHONE-ALPES,1,Ain,45.97254,4.796075,S531,SNTFM
1630,1354,,Saint-Genis-Pouilly,,SAINT-GENIS-POUILLY,ST GENIS POUILLY,82,RHONE-ALPES,1,Ain,46.218288,5.96319,S532,SNTJNSPL
1380,1355,,Saint-Genis-sur-Menthon,,SAINT-GENIS-SUR-MENTHON,ST GENIS SUR MENTHON,82,RHONE-ALPES,1,Ain,46.281172,5.00785,S532,SNTJNSSRMN0N
1400,1356,,Saint-Georges-sur-Renon,,SAINT-GEORGES-SUR-RENON,ST GEORGES SUR RENON,82,RHONE-ALPES,1,Ain,46.105403,5.031261,S532,SNTJRJSSRRNN
1130,1357,,Saint-Germain-de-Joux,,SAINT-GERMAIN-DE-JOUX,ST GERMAIN DE JOUX,82,RHONE-ALPES,1,Ain,46.17925,5.73822,S532,SNTKRMNTJKS
1300,1358,,Saint-Germain-les-Paroisses,,SAINT-GERMAIN-LES-PAROISSES,ST GERMAIN LES PAROISSES,82,RHONE-ALPES,1,Ain,45.77379,5.61861,S532,SNTKRMNLSPRSS
1240,1359,,Saint-Germain-sur-Renon,,SAINT-GERMAIN-SUR-RENON,ST GERMAIN SUR RENON,82,RHONE-ALPES,1,Ain,46.080382,5.057676,S532,SNTKRMNSRRNN
1630,1360,,Saint-Jean-de-Gonville,,SAINT-JEAN-DE-GONVILLE,ST JEAN DE GONVILLE,82,RHONE-ALPES,1,Ain,46.21116,5.955077,S532,SNTJNTKNFL
1800,1361,,Saint-Jean-de-Niost,,SAINT-JEAN-DE-NIOST,ST JEAN DE NIOST,82,RHONE-ALPES,1,Ain,45.839067,5.218428,S532,SNTJNTNST
1390,1362,,Saint-Jean-de-Thurigneux,,SAINT-JEAN-DE-THURIGNEUX,ST JEAN DE THURIGNEUX,82,RHONE-ALPES,1,Ain,45.95173,4.88248,S532,SNTJNT0RNKS
1640,1363,,Saint-Jean-le-Vieux,,SAINT-JEAN-LE-VIEUX,ST JEAN LE VIEUX,82,RHONE-ALPES,1,Ain,46.029445,5.389868,S532,SNTJNLFKS
1560,1364,,Saint-Jean-sur-Reyssouze,,SAINT-JEAN-SUR-REYSSOUZE,ST JEAN SUR REYSSOUZE,82,RHONE-ALPES,1,Ain,46.396719,5.063177,S532,SNTJNSRRSS
1290,1365,,Saint-Jean-sur-Veyle,,SAINT-JEAN-SUR-VEYLE,ST JEAN SUR VEYLE,82,RHONE-ALPES,1,Ain,46.257802,4.916068,S532,SNTJNSRFL
1150,1366,,Sainte-Julie,,SAINTE-JULIE,STE JULIE,82,RHONE-ALPES,1,Ain,45.88914,5.278195,S532,SNTJL
1560,1367,,Saint-Julien-sur-Reyssouze,,SAINT-JULIEN-SUR-REYSSOUZE,ST JULIEN SUR REYSSOUZE,82,RHONE-ALPES,1,Ain,46.400726,5.112428,S532,SNTJLNSRRSS
1540,1368,,Saint-Julien-sur-Veyle,,SAINT-JULIEN-SUR-VEYLE,ST JULIEN SUR VEYLE,82,RHONE-ALPES,1,Ain,46.200995,4.954965,S532,SNTJLNSRFL
1250,1369,,Saint-Just,,SAINT-JUST,ST JUST,82,RHONE-ALPES,1,Ain,46.192025,5.27974,S532,SNTJST
1750,1370,,Saint-Laurent-sur-Saône,,SAINT-LAURENT-SUR-SAONE,ST LAURENT SUR SAONE,82,RHONE-ALPES,1,Ain,46.304725,4.840375,S534,SNTLRNTSRSN
1390,1371,,Saint-Marcel,,SAINT-MARCEL,ST MARCEL,82,RHONE-ALPES,1,Ain,45.94853,4.98574,S535,SNTMRSL
1510,1372,,Saint-Martin-de-Bavel,,SAINT-MARTIN-DE-BAVEL,ST MARTIN DE BAVEL,82,RHONE-ALPES,1,Ain,45.848602,5.675831,S535,SNTMRTNTPFL
1430,1373,,Saint-Martin-du-Frêne,,SAINT-MARTIN-DU-FRENE,ST MARTIN DU FRENE,82,RHONE-ALPES,1,Ain,46.137178,5.55191,S535,SNTMRTNTFRN
1160,1374,,Saint-Martin-du-Mont,,SAINT-MARTIN-DU-MONT,ST MARTIN DU MONT,82,RHONE-ALPES,1,Ain,46.101985,5.326944,S535,SNTMRTNTMNT
1310,1375,,Saint-Martin-le-Châtel,,SAINT-MARTIN-LE-CHATEL,ST MARTIN LE CHATEL,82,RHONE-ALPES,1,Ain,46.282604,5.11678,S535,SNTMRTNLXTL
1700,1376,,Saint-Maurice-de-Beynost,,SAINT-MAURICE-DE-BEYNOST,ST MAURICE DE BEYNOST,82,RHONE-ALPES,1,Ain,45.82926,4.97759,S535,SNTMRSTPNST
1800,1378,,Saint-Maurice-de-Gourdans,,SAINT-MAURICE-DE-GOURDANS,ST MAURICE DE GOURDANS,82,RHONE-ALPES,1,Ain,45.820589,5.193582,S535,SNTMRSTKRTNS
1500,1379,,Saint-Maurice-de-Rémens,,SAINT-MAURICE-DE-REMENS,ST MAURICE DE REMENS,82,RHONE-ALPES,1,Ain,45.95903,5.274515,S535,SNTMRSTRMNS
1560,1380,,Saint-Nizier-le-Bouchoux,,SAINT-NIZIER-LE-BOUCHOUX,ST NIZIER LE BOUCHOUX,82,RHONE-ALPES,1,Ain,46.460765,5.148526,S535,SNTNSRLPXKS
1320,1381,,Saint-Nizier-le-Désert,,SAINT-NIZIER-LE-DESERT,ST NIZIER LE DESERT,82,RHONE-ALPES,1,Ain,46.05518,5.148225,S535,SNTNSRLTSRT
1330,1382,,Sainte-Olive,,SAINTE-OLIVE,STE OLIVE,82,RHONE-ALPES,1,Ain,46.019556,4.928816,S534,SNTLF
1240,1383,,Saint-Paul-de-Varax,,SAINT-PAUL-DE-VARAX,ST PAUL DE VARAX,82,RHONE-ALPES,1,Ain,46.099798,5.129633,S531,SNTPLTFRKS
1230,1384,,Saint-Rambert-en-Bugey,,SAINT-RAMBERT-EN-BUGEY,ST RAMBERT EN BUGEY,82,RHONE-ALPES,1,Ain,45.946215,5.435662,S536,SNTRMPRTNPJ
1310,1385,,Saint-Rémy,,SAINT-REMY,ST REMY,82,RHONE-ALPES,1,Ain,46.189147,5.167795,S536,SNTRM
1150,1386,,Saint-Sorlin-en-Bugey,,SAINT-SORLIN-EN-BUGEY,ST SORLIN EN BUGEY,82,RHONE-ALPES,1,Ain,45.8844,5.37169,S532,SNTSRLNNPJ
1340,1387,,Saint-Sulpice,,SAINT-SULPICE,ST SULPICE,82,RHONE-ALPES,1,Ain,46.320371,5.041462,S532,SNTSLPS
1560,1388,,Saint-Trivier-de-Courtes,,SAINT-TRIVIER-DE-COURTES,ST TRIVIER DE COURTES,82,RHONE-ALPES,1,Ain,46.459265,5.077335,S536,SNTTRFRTKRTS
1990,1389,,Saint-Trivier-sur-Moignans,,SAINT-TRIVIER-SUR-MOIGNANS,ST TRIVIER SUR MOIGNANS,82,RHONE-ALPES,1,Ain,46.07181,4.89806,S536,SNTTRFRSRMNNS
1150,1390,,Saint-Vulbas,,SAINT-VULBAS,ST VULBAS,82,RHONE-ALPES,1,Ain,45.832561,5.290171,S531,SNTFLPS
1270,1391,,Salavre,,SALAVRE,SALAVRE,82,RHONE-ALPES,1,Ain,46.364135,5.347371,S416,SLFR
1580,1392,,Samognat,,SAMOGNAT,SAMOGNAT,82,RHONE-ALPES,1,Ain,46.257873,5.57649,S525,SMNT
1400,1393,,Sandrans,,SANDRANS,SANDRANS,82,RHONE-ALPES,1,Ain,46.06348,4.981025,S536,SNTRNS
1150,1396,,Sault-Brénaz,,SAULT-BRENAZ,SAULT BRENAZ,82,RHONE-ALPES,1,Ain,45.85448,5.409664,S431,SLTPRNS
1220,1397,,Sauverny,,SAUVERNY,SAUVERNY,82,RHONE-ALPES,1,Ain,46.315625,6.114775,S165,SFRN
1480,1398,,Savigneux,,SAVIGNEUX,SAVIGNEUX,82,RHONE-ALPES,1,Ain,46.00076,4.847845,S125,SFNKS
1170,1399,,Ségny,,SEGNY,SEGNY,82,RHONE-ALPES,1,Ain,46.296966,6.074635,S250,SN
1470,1400,,Seillonnaz,,SEILLONNAZ,SEILLONNAZ,82,RHONE-ALPES,1,Ain,45.806714,5.489466,S452,SLNS
1630,1401,,Sergy,,SERGY,SERGY,82,RHONE-ALPES,1,Ain,46.253315,5.99785,S620,SRJ
